,State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
146,IA,1997,1.45333333333,2.06111111111,1.27222222222,1.26666666667,1.18888888889,0.141111111111,-0.0733333333333,-0.492222222222,-0.67,0.13,-0.104444444444,-0.185555555556
147,IA,1998,0.274444444444,0.622222222222,1.57222222222,1.82333333333,1.56,2.64555555556,2.06444444444,2.26333333333,1.11555555556,2.18444444444,1.91444444444,1.46555555556
148,IA,1999,1.58888888889,1.38222222222,0.834444444444,2.21888888889,2.08555555556,1.92111111111,2.25333333333,1.05888888889,-0.664444444444,-1.20111111111,-1.78333333333,-2.06555555556
149,IA,2000,-2.19777777778,-1.93888888889,-2.61444444444,-2.6,-2.20444444444,-0.558888888889,-0.526666666667,-1.28444444444,-1.71666666667,-1.47111111111,-0.186666666667,0.207777777778
150,IA,2001,0.532222222222,1.25777777778,0.965555555556,0.993333333333,2.04222222222,0.594444444444,0.11,-0.278888888889,0.152222222222,0.262222222222,-0.49,-0.646666666667
151,IA,2002,-0.902222222222,-0.816666666667,-1.07,-0.372222222222,-0.0855555555556,-0.852222222222,-0.458888888889,0.643333333333,0.00555555555556,0.703333333333,-0.814444444444,-1.17777777778
152,IA,2003,-1.38777777778,-1.33666666667,-1.5,-0.834444444444,-0.202222222222,-0.0933333333333,0.162222222222,-1.40666666667,-1.45222222222,-1.95111111111,0.11,0.138888888889
153,IA,2004,0.297777777778,0.658888888889,1.23444444444,0.196666666667,1.82666666667,1.42444444444,1.69,1.86777777778,0.623333333333,0.624444444444,0.854444444444,0.604444444444
154,IA,2005,1.11666666667,1.43111111111,0.328888888889,0.343333333333,0.412222222222,0.542222222222,0.244444444444,-0.22,-0.461111111111,-1.09555555556,-1.27777777778,-1.30444444444
155,IA,2006,-1.31666666667,-1.62555555556,-1.02,-0.57,-1.73555555556,-2.29444444444,-2.17333333333,-0.107777777778,0.432222222222,0.274444444444,0.22,0.812222222222
156,IA,2007,0.821111111111,1.49666666667,1.57,2.18888888889,2.13777777778,1.50222222222,1.20444444444,3.18222222222,2.84333333333,3.73,3.01888888889,3.59222222222
157,IA,2008,3.23111111111,3.47111111111,2.92666666667,3.98666666667,4.36888888889,5.44111111111,5.79888888889,4.79111111111,4.57555555556,4.61777777778,4.35555555556,4.47111111111
158,IA,2009,4.01333333333,3.65555555556,3.76,3.77444444444,3.33222222222,3.28,3.57,4.15555555556,3.36111111111,4.96777777778,4.39111111111,4.89666666667
159,IA,2010,4.74111111111,4.40222222222,3.80333333333,3.47555555556,3.27888888889,4.84444444444,5.93444444444,5.78444444444,6.05555555556,5.04222222222,4.66333333333,4.42888888889
160,ID,1995,0.974,0.587,1.426,1.533,2.067,3.011,3.861,4.09,3.562,3.451,3.572,3.802
161,ID,1996,4.079,4.198,3.707,3.882,4.52,3.374,2.878,2.061,1.715,1.848,2.026,3.65
